track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
11229,хүж дэлхий амгалан байг,ч.алтантүлхүүр,хүж дэлхий амгалан байг,"classical,club,electronic,ethno,jazz,pop,trance","dream,happy,melodic,powerful,uplifting","orchestra,piano,synthesizer"
11230,нар хоргодсон улаанбаатар,nuans,бид нэг хүсэлтэй,"electronic,ethno,experimental,jazz,lounge,world","adventure,melodic,retro,space,sport",piano
11231,traviss 323120,racyy,traviss 323120,"ambient,dance,electronic,ethno","corporate,dramatic,dream,emotional,uplifting","drummachine,synthesizer"
11232,чимээгүй ухаарал,т.ариунаа,хайр ийм өнгөтэй,"ambient,classical,electronic,ethno,folk,orchestral,world","adventure,christmas,dream,happy,melodic","orchestra,piano,synthesizer"
11233,миний ардын сэтгэл,а.мөнхбат,манай адуу,"ambient,classical,ethno,jazz,lounge,rock,techno","adventure,christmas,dream,happy,love,melodic,party,uplifting","computer,flute,orchestra"
11234,цэцэг шиг төрсөн бүсгүй,л.болдбаатар,хун цагаан хайр,"electronic,ethno,fusion,jazz","energetic,happy,love,melodic,upbeat","piano,synthesizer"
11235,сувдан хайр,анхаа & халиун,сувдан хайр,"electronic,ethno,jazz,trance","cool,dream,happy,melodic,uplifting","piano,synthesizer"
11236,төгсөх сурагчын уянга,nuans,бид нэг хүсэлтэй,"electronic,experimental,pop,poprock,psychedelic,world","ambiental,cool,dream,energetic,fun,happy","piano,synthesizer"
11237,ээжээ би танд хайртай,т.ариунаа,хайр ийм өнгөтэй,"ambient,classical,electronic,ethno,folk,orchestral,world","adventure,christmas,dream,happy,melodic","orchestra,piano,synthesizer"
11238,янзага хээр,а.мөнхбат,манай адуу,"easylistening,electronic,ethnicrock,trance","happy,inspiring,melodic","drummachine,synthesizer"
11239,чамаараа гоёдог,анхаа & халиун,сувдан хайр,"blues,electronic,ethno,experimental,instrumentalpop,lounge,pop","adventure,christmas,happy,melodic,retro,uplifting",synthesizer
11240,хүйн холбоотой нутаг,л.болдбаатар,хун цагаан хайр,"atmospheric,chillout,classical,electronic,ethno,indie,pop","advertising,dream,energetic,melodic,motivational","electricguitar,keyboard"
11241,сэтгэлийн мөргөл,nuans,бид нэг хүсэлтэй,"ambient,chillout,ethno,experimental,soundtrack,techno","christmas,dream,epic,game,melodic",drummachine
11242,үйзэн зээрд,а.мөнхбат,манай адуу,"ambient,chillout,electronic,folk,house","ambiental,dark,dream,happy,melodic,uplifting","orchestra,synthesizer"
11243,дурлалын намар,л.болдбаатар,хун цагаан хайр,"classicrock,electronic,experimental,instrumentalrock,trance","adventure,happy,melodic,powerful","classicalguitar,piano"
11244,хорвоог дүүргэж дэргэд л байгаарай,т.ариунаа,хайр ийм өнгөтэй,"dance,electronic,instrumentalpop,jazz,lounge,progressive,rnb,trance","commercial,energetic,epic,happy,relaxing,retro,slow,travel,uplifting","acousticguitar,orchestra,synthesizer"
11245,хэвээрэй,анхаа & халиун,сувдан хайр,"atmospheric,blues,electronic,ethno,pop,reggae","cool,deep,epic,melodic,powerful,sexy,uplifting","orchestra,sampler"
11246,ээжий минь эх дэлхий,nuans,бид нэг хүсэлтэй,"ambient,ethnicrock,ethno,experimental,jazz,rnb,soundtrack,world","christmas,dream,film,happy,melodic,retro,space,upbeat","piano,synthesizer"
11247,уйлж дуулах хорвоо,а.мөнхбат,уянгын хорвоо,"electronic,ethno,experimental,pop","christmas,dream,happy,soundscape","piano,synthesizer"
11248,хун цагаан хайр,л.болдбаатар,хун цагаан хайр,"electronic,ethno,jazz,newage,pop","fast,game,inspiring,powerful,retro","electricguitar,sampler"
11249,хайраа санасан сэтгэл,анхаа & халиун,сувдан хайр,"dance,electronic,eurodance,house,jazz,pop,techno","cool,happy,inspiring,melodic,retro,soundscape",orchestra
11250,мартахгүй,т.ариунаа,хайр ийм өнгөтэй,"electronic,ethno,experimental,jazzfunk,metal,pop,psychedelic,world","dream,happy,melodic,relaxing","electricguitar,keyboard,piano"
11251,манай адуу,а.мөнхбат,уянгын хорвоо,"easylistening,electronic,ethno,newage,techno,world","happy,melodic,powerful","orchestra,piano"
11252,бид нэг хүсэлтэй,nuans,бид нэг хүсэлтэй,"ambient,electronic,ethno,experimental,indie,psychedelic,trance","christmas,dream,film,happy,melodic,uplifting","computer,synthesizer"
11253,24/7,doid,24/7,"ambient,drumnbass,easylistening,electronic,industrial,techno","deep,dream,motivational,sport,uplifting","computer,synthesizer"
11254,төрсөн өдрийн дуу,анхаа & халиун,сувдан хайр,"alternative,electronic,funk","cool,inspiring,melodic,powerful","orchestra,sampler"
11255,нэг л мэдэхэд уулзана даа,а.мөнхбат,уянгын хорвоо,"ambient,electronic,ethno","ambiental,dream,soundscape",keyboard
11256,усан сан,elfie,усан сан,"easylistening,fusion,psychedelic","documentary,happy,retro",drummachine
11257,анхны шөнө,nuans,бид нэг хүсэлтэй,"dance,electronic,indie,reggae,soundtrack,trance","melodic,upbeat","computer,piano,violin"
11258,миний амьдрал,т.ариунаа,хайр ийм өнгөтэй,"dance,electronic,ethno,experimental,pop,trance","christmas,cool,dream,energetic,melodic,sexy","computer,keyboard,sampler,voice"
11259,би мартахгүй,анхаа & халиун,сувдан хайр,"atmospheric,electronic,ethno,jazz","dream,epic,happy,inspiring,uplifting","acousticguitar,orchestra"
11260,харцнаас чинь,ганаа,харцнаас чинь,"atmospheric,edm,electronic,techno","dream,love,party,retro,uplifting","beat,sampler"
11261,ээжийнхээ хайраар,а.мөнхбат,уянгын хорвоо,"electronic,ethno,jazz","ambiental,calm,dream,happy","drummachine,keyboard"
11262,titi,choidog,titi,"electronic,house,trance","ambiental,happy,inspiring,melodic,upbeat,uplifting",computer
11263,амь нэг,б.октябрь,амь нэг,"classical,electronic,ethno,indie,jazz,metal,newage,progressive,rock,techno,trance","dark,emotional,energetic,epic,happy,melodic,movie,powerful","bell,classicalguitar,piano,sampler"
11264,хөх монгол,nuans,бид нэг хүсэлтэй,"classical,electronic,ethno,jazz,orchestral,pop,psychedelic,rock","adventure,christmas,epic,happy,melodic,retro,uplifting",piano
11265,хайрын хүчээр,анхаа & халиун,сувдан хайр,"blues,chillout,easylistening,electronic,ethno,lounge,pop,world","adventure,corporate,happy,inspiring,melodic,sexy,uplifting","piano,synthesizer"
11266,миний нууц,т.ариунаа,хайр ийм өнгөтэй,"alternative,ambient,blues,classical,electronic,ethno,fusion,newage,pop,progressive,psychedelic,soundtrack","advertising,ambiental,dream,energetic,epic,melodic,motivational","computer,drummachine,synthesizer,trumpet"
11267,зөнгөөрөө,alzkuu,зөнгөөрөө,"ambient,ethno,experimental","dream,inspiring,slow,soundscape",synthesizer
11268,гүнд,alzkuu,гүнд,"classical,electronic,ethno,soundtrack,world","dream,happy,melodic,relaxing","guitar,synthesizer"
11269,хос залуус,анхаа & халиун,сувдан хайр,"electronic,experimental,lounge,pop,trance","cool,happy,inspiring,melodic","orchestra,piano"
11270,чи бидэн хоёр,б.октябрь,чи бидэн хоёр ft о.одончимэг,"electronic,folk,fusion,lounge,newage,pop","fast,film,happy,powerful,retro","bell,computer,electricguitar"
11271,амрагын нутаг,nuans,бид нэг хүсэлтэй,"ambient,blues,classical,electronic,experimental","dream,happy,uplifting","piano,synthesizer"
11272,сайн байна уу санаандгүй хонгор минь,т.ариунаа,хайр ийм өнгөтэй,"electronic,ethno,funk,trance","cool,emotional,melodic,summer","computer,drummachine,sampler"
11273,дусал,alzkuu,дусал,"ambient,electronic,ethno,pop,techno","ambiental,corporate,dream,melodic,party","computer,drummachine"
11274,намар,б.октябрь,намар,"classical,electronic,ethno,folk,jazz,pop","christmas,dream,energetic,happy,melodic,uplifting","acousticguitar,keyboard,synthesizer"
11275,хайрлах сэтгэл,анхаа & халиун,сувдан хайр,"blues,classicrock,ethnicrock,ethno,experimental,jazz,reggae,trance","christmas,epic,happy,melodic,retro,romantic","electricguitar,keyboard,orchestra,piano"
11276,бүжиглэн айсуй шинэ жил,nuans,бид нэг хүсэлтэй,"ethno,experimental,psychedelic","adventure,dream,film,game,happy,party,retro,slow","classicalguitar,piano"
11277,луужин,alzkuu,луужин,"ambient,classical,electronic,experimental,jazz","calm,dark,dream,sad",computer
11278,улаан сарнай,т.ариунаа,хайр ийм өнгөтэй,"darkambient,easylistening,electronic,instrumentalpop,jazz,lounge,newage,techno","commercial,film,game,melodic","beat,computer"
11279,13-р зууны монгол,b.a.t,2004,"ambient,electronic,ethno,hiphop,reggae,techno","cool,dark,melodic,uplifting","drummachine,sampler"
11280,тусгал,alzkuu,тусгал,"classical,club,drumnbass,electronic,soundtrack,techno","dream,happy,meditative,melodic,motivational,space","orchestra,synthesizer"
11281,намайг хайрладаг чамдаа,анхаа & халиун,сувдан хайр,"electronic,ethno,experimental,jazz,pop","christmas,dream,film,game,happy,melodic","drummachine,piano"
11282,наанатай цаанатай амьдрал,э.ууганбат,наанатай цаанатай амьдрал ft б.гүрбадам,"dance,easylistening,electronic,funk,lounge,reggae,rock,techno","deep,happy,melodic,powerful,retro,uplifting","electricguitar,flute,orchestra"
11283,буруу биш,b.a.t,2004,"dance,electronic,electropop,hiphop,latin,pop,reggae,world","cool,dream,love,movie,retro","classicalguitar,computer"
11284,амьдралд мөнхийн шинэ жил,nuans,бид нэг хүсэлтэй,"ambient,chillout,electronic,ethno,experimental,jazz,metal,world","christmas,dream,film,happy,melodic,nature,slow,uplifting","piano,synthesizer"
11285,үл таних эмэгтэй ost,т.ариунаа,хайр ийм өнгөтэй,"ambient,atmospheric,chillout,classical,easylistening,electronic,ethno,experimental,soundtrack,trance","dark,dream,energetic,happy,meditative,melodic,retro,uplifting","computer,keyboard,synthesizer"
11286,чамгүй,alzkuu,чамгүй,"electronic,experimental,latin","calm,dream,happy,relaxing","computer,guitar"
11287,хайрын дурсамж,анхаа & халиун,сувдан хайр,"blues,dance,electronic,ethno,indie,latin,trance","fun,game,happy,melodic","drums,synthesizer"
11288,өргөө гэр,э.ууганбат,өргөө гэр ft б.гүрбадам,"experimental,industrial,jazzfusion,pop,poprock,rock","energetic,holiday,melodic,powerful,upbeat,uplifting","acousticguitar,electricguitar,synthesizer"
11289,zombie,pacrap,zombie,"dubstep,electronic,funk,hiphop,techno,world","energetic,melodic,sport,upbeat","bongo,computer"
11290,бүж бүж,nuans,бид нэг хүсэлтэй,"dance,electronic,reggae,techno","deep,energetic,inspiring,melodic,party,summer","bass,drummachine,piano"
11291,энэ дуугаараа,b.a.t,2004,"electronic,funk,hiphop,jazz,reggae","dream,energetic,inspiring,retro","beat,sampler"
11292,оюутан насны сүүлчийн хавар,анхаа & халиун,сувдан хайр,"dance,electronic,ethno,jazz","cool,fast,melodic,movie,retro",orchestra
11293,од,batuh,од,"electronic,ethno,reggae","cool,film,melodic,motivational,movie","drums,synthesizer"
11294,нийгэм,maaraa,нийгэм,"electronic,ethno,funk,lounge","melodic,powerful,relaxing,retro","bass,orchestra"
11295,gone crazy,b.a.t,2004,"ambient,electronic,experimental,hiphop,pop","christmas,dream,groovy,inspiring","accordion,computer,piano"
11296,амьдрал жаргалын дуулал,п.жимсээ,амьдрал жаргалын дуулал,"ethno,experimental,jazz,poprock,world","adventure,melodic,sexy","saxophone,synthesizer"
11297,ахдаа дуулах дуу,nuans,ахдаа дуулах дуу,"blues,electronic,ethno,experimental,instrumentalrock,lounge,newage","ambiental,christmas,happy,nature,powerful,retro,space,sport","orchestra,piano,pipeorgan"
11298,модод,batuh,модод,"ethnicrock,ethno,folk,indie,reggae","adventure,dream,fun,uplifting","acousticguitar,drummachine"
11299,chi hudalch,maaraa,chi hudalch ft babynnaa,"electronic,ethno,experimental,reggae","dream,energetic,melodic",beat
11300,intro,анхаа & халиун,mongolian best love songs,"dance,electronic,indie","christmas,fun,melodic",piano
11301,хайрын дурсамж,анхаа & халиун,mongolian best love songs,"blues,dance,electronic,ethno,indie,latin,trance","dream,fun,game,love,melodic","drums,flute,synthesizer"
11302,наран тэнгэр ижий,п.жимсээ,наран тэнгэр ижий,"ethno,house,trance","dream,game,happy,melodic,soundscape","computer,drummachine,synthesizer"
11303,leomini,becca,leomini,"disco,electronic,folk,pop,techno,trance","happy,inspiring,melodic,space,summer","computer,piano"
11304,хайрын диваажин,b.a.t,2004,"electronic,ethno,hiphop,reggae,techno","adventure,energetic,happy,melodic,party,summer","computer,drummachine"
11305,чамайгаа саналаа,э.ууганбат,чамайгаа саналаа,"electronic,fusion,house,newage,pop,trance","adventure,happy,powerful,retro","electricguitar,piano"
11306,алсаас дуулах дуу,nuans,алсаас дуулах дуу,"electronic,ethno,instrumentalrock,pop,psychedelic","christmas,dark,dream,happy,melodic,powerful,retro","piano,synthesizer"
11307,хослон дуулъя,анхаа & халиун,mongolian best love songs,"electronic,ethno,experimental,pop,trance","christmas,dream,inspiring,love,melodic,retro,soundscape","acousticguitar,keyboard,piano"
11308,depnight,sanaga,depnight,"ambient,electronic,experimental,jazz,newwave,popfolk","adventure,cool,dream,inspiring,romantic,soundscape","drummachine,synthesizer"
11309,зүрхний уянга,п.жимсээ,зүрхний уянга,"ethno,house,improvisation,lounge,reggae,trance","children,christmas,film,fun,melodic,uplifting","drummachine,synthesizer"
11310,сэтгэл хөглөх хайр,о.чингүнжав,сэтгэл хөглөх хайр,"ethno,newage,pop,trance,worldfusion","adventure,fast,melodic,retro","computer,keyboard,orchestra"
11311,хайсаар би чамайг,b.a.t,2004,"electronic,ethno,reggae","cool,dream,inspiring,motivational,soft,uplifting","bass,computer,drummachine"
11312,depday,sanaga,depday,"drumnbass,electronic,newage,pop,psychedelic","dream,film,melodic,relaxing,soundscape","computer,keyboard"
11313,алтан шар зам,nuans,алтан шар зам,"electronic,experimental,house,jazz,lounge,pop,world","energetic,inspiring,party,retro,travel,uplifting",orchestra
11314,чиний минь хайр,т.баясгалан,чиний минь хайр,"ambient,classical,dubstep,ethno,experimental","cool,dream,happy,motivational,uplifting","computer,drummachine,piano"
11315,хос залуус,анхаа & халиун,mongolian best love songs,"electronic,experimental,lounge,pop,trance","cool,happy,inspiring,melodic","orchestra,piano"
11316,санаа тэгшхэн яваарай,т.бат-очир,уйлж дуулах хорвоо,"blues,classical,electronic,ethnicrock,fusion,newage,trance","christmas,epic,happy,melodic,powerful,retro,soundscape","classicalguitar,keyboard,piano"
11317,хайр оргилно,the baatar,сэтгэл нэрнэ,"ambient,club,electronic,experimental,instrumentalrock,jazz,trance","corporate,dream,happy,motivational,uplifting","acousticguitar,computer,synthesizer"
11318,бодлоос уяатай ээж,nuans,бодлоос уяатай ээж,"ambient,classical,easylistening,ethno,experimental,orchestral,progressive,soundtrack","adventure,dream,energetic,epic,happy,love,motivational,powerful,retro,trailer,uplifting","beat,piano,synthesizer"
11319,хээ,b.a.t,2004,"disco,electronic,ethno,newage,reggae,techno","dream,energetic,epic,inspiring,melodic","beat,sampler"
11320,хүчилтөрөгч,nisvanis,хүчилтөрөгч,"ambient,blues,electronic,ethno,latin,lounge,pop,popfolk,psychedelic,soundtrack","children,christmas,dream,fast,happy,inspiring,upbeat","computer,electricpiano,orchestra,piano"
11321,дөрвөн улирал 2 амраг,анхаа & халиун,mongolian best love songs,"dance,ethno,funk,jazz","film,game,melodic,relaxing,retro",pipeorgan
11322,бэрийн өглөө,т.бат-очир,уйлж дуулах хорвоо,"drumnbass,electronic,ethnicrock,ethno,experimental,fusion","ambiental,happy,melodic,retro,travel","classicalguitar,piano,sampler"
11323,гоодаль,the baatar,сэтгэл нэрнэ,"electronic,experimental,pop","dream,happy,melodic,soundscape",synthesizer
11324,хүсэхгүй,b.a.t,2004,"electronic,hiphop,newage,rap","advertising,cool,dream,emotional,inspiring,melancholic,retro","computer,piano,sampler"
11325,мөнгөн шөнө,анхаа & халиун,mongolian best love songs,"ambient,ethnicrock,ethno,experimental,jazz,newwave","christmas,dream,emotional,film,happy,inspiring,retro","computer,piano"
11326,дэлхийд ганцхан монгол,nuans,дэлхийд ганцхан монгол,"electronic,ethnicrock,ethno,fusion,house,jazz,techno,trance","dream,epic,fast,happy,love,powerful,retro","piano,sampler"
11327,нандин төрх,the baatar,сэтгэл нэрнэ,"classical,folk,jazz,trance","dream,happy,motivational,uplifting",percussion
11328,эрчүүдийг үзэн ядах сэтгэлийг над,nisvanis,хүчилтөрөгч,"easylistening,electronic,ethno,jazz,pop,psychedelic","christmas,dream,happy,mellow,retro,soundscape,upbeat","drummachine,piano"
11329,дунгаамаа,т.бат-очир,уйлж дуулах хорвоо,"classical,drumnbass,electronic,indie,instrumentalrock,newage,techno","adventure,energetic,happy,retro","computer,piano,sampler"
11330,money,b.a.t,2004,"electronic,ethno,hiphop","dream,epic,love,powerful,soundscape","beat,computer"
11331,дандаа чамайг хайрлаж явъя,анхаа & халиун,mongolian best love songs,"classical,dance,easylistening,electronic,ethno,instrumentalpop,psychedelic","dramatic,dream,happy,hopeful,horror,melodic,powerful,uplifting","electricguitar,saxophone,synthesizer"
11332,болзоотын бор толгой,the baatar,сэтгэл нэрнэ,"easylistening,electronic,eurodance,lounge,pop,reggae","ambiental,epic,happy,retro,upbeat",orchestra
11333,тэр ойлгожээ,nisvanis,хүчилтөрөгч,"electronic,ethno,experimental,lounge,pop,popfolk,rock","dream,epic,happy,love,melodic,powerful","guitar,keyboard,piano,strings"
11334,бурхан заяа,т.бат-очир,уйлж дуулах хорвоо,"atmospheric,chillout,electronic,instrumentalpop,jazz,soundtrack,techno,world","dream,emotional,film,happy,melodic,powerful,retro","keyboard,sampler"
11335,эх үрсийн элбэрэл,nuans,эх үрсийн элбэрэл,"blues,electronic,folk,pop,trance","dream,energetic,happy,love,motivational,uplifting","bass,drummachine,orchestra,piano"
11336,хавар,анхаа & халиун,mongolian best love songs,"ethno,experimental,industrial,jazz,pop,reggae,techno,trance","adventure,christmas,dream,fun,happy,inspiring","computer,orchestra,synthesizer"
11337,баян-өндөр,the baatar,сэтгэл нэрнэ,"ambient,chillout,classical,dubstep,electronic,folk,instrumentalrock,jazz,pop,soundtrack","ambiental,christmas,dream,happy,melodic,motivational,space,uplifting","electricguitar,synthesizer"
11338,наадам,b.a.t,2004,"electronic,hiphop,jazz,techno","cool,dream,emotional,love,nature,party,sad,space,uplifting","bass,beat,computer"
11339,хамгаас хайртай чи минь,т.бат-очир,уйлж дуулах хорвоо,"classical,electronic,ethno,experimental,instrumentalpop,jazz,jazzfusion,soundtrack","adventure,ambiental,dream,melodic,motivational,powerful","electricguitar,piano,synthesizer"
11340,намайг яа,nisvanis,хүчилтөрөгч,"blues,electronic,metal,trance","cool,dream,inspiring","acousticguitar,bass"
11341,нандин эрдэнэ,анхаа & халиун,mongolian best love songs,"atmospheric,blues,electronic,ethnicrock,ethno,pop,trance","dream,happy,melodic,romantic,uplifting","acousticguitar,guitar,piano,sampler"
11342,эмчийн сэтгэл,nuans,эмчийн сэтгэл,"atmospheric,disco,electronic,ethno,hiphop,newwave,trance","dream,fast,game,happy,melodic,retro","drums,piano,synthesizer"
11343,холын од руу харавчих вийдээ,т.бат-очир,уйлж дуулах хорвоо,"classical,ethnicrock,ethno,fusion,metal,poprock","ambiental,epic,happy,powerful,retro,travel","keyboard,synthesizer"
11344,аборт,nisvanis,хүчилтөрөгч,"alternative,electronic,experimental,lounge,newwave","christmas,dream,inspiring,melodic","bass,piano,synthesizer"
11345,ижий,the baatar,сэтгэл нэрнэ,"easylistening,electronic,ethno,instrumentalpop,lounge,pop,psychedelic","christmas,dream,epic,film,space","acousticguitar,bell,piano"
11346,найраа,b.a.t,2004,"electronic,ethno,funk,reggae,techno","dream,energetic,fast,groovy,inspiring,love,melodic","computer,drummachine,sampler"
11347,алтан хавчаар,анхаа & халиун,mongolian best love songs,"chillout,classical,ethno,folk,newage,trance","dream,happy,motivational,uplifting","percussion,synthesizer"
11348,жирийн монгол охин,nuans,жирийн монгол охин,"ethno,experimental,industrial,jazz,pop,psychedelic","christmas,documentary,dream,energetic,film,retro,sexy,upbeat","orchestra,synthesizer"
11349,зарим охидыг,nisvanis,хүчилтөрөгч,"ambient,blues,dance,electronic,rock,techno","cool,inspiring,melodic,retro,uplifting","computer,piano,synthesizer"
11350,нутагаа санах юм аа,т.бат-очир,уйлж дуулах хорвоо,"atmospheric,classical,electronic,instrumentalrock,pop,soundtrack","adventure,dream,film,happy,party,powerful,retro,sad,soundscape","keyboard,piano,synthesizer"
11351,зураглал,the baatar,сэтгэл нэрнэ,"atmospheric,deephouse,dubstep,easylistening,electronic,world","ambiental,deep,emotional,happy,retro,summer",orchestra
11352,сүүн цагаан хурим,анхаа & халиун,mongolian best love songs,"blues,electronic,ethnicrock,experimental,instrumentalpop,pop","christmas,commercial,dream,epic,happy,retro,soundscape","percussion,piano"
11353,party with us,b.a.t,2004,"dance,disco,electronic,funk,hiphop,pop,techno","cool,dream,inspiring,melodic,party","drums,piano"
11354,нүдэн нуур,nuans,нүдэн нуур,"ambient,classical,electropop,folk,fusion,pop,popfolk,poprock","dream,happy,melodic,uplifting","computer,piano"
11355,эмийн сан руу алхсан нь,nisvanis,хүчилтөрөгч,"blues,dance,drumnbass,ethno,experimental,industrial","dark,fast,melodic","accordion,drummachine,percussion"
11356,харуулын шуудан,the baatar,сэтгэл нэрнэ,"electronic,experimental,instrumentalrock,jazz,newwave,pop,poprock","ambiental,christmas,dream,happy,party",orchestra
11357,дуу минь хүрээсэй,т.бат-очир,уйлж дуулах хорвоо,"alternative,ambient,classical,electronic,ethno,folk,indie,newwave,pop","dream,happy,uplifting","electricguitar,keyboard,synthesizer"
11358,анхны хайрын дуу,анхаа & халиун,mongolian best love songs,"blues,electronic,electropop,ethno,experimental,indie,pop","dream,game,happy,melodic,travel,uplifting","computer,orchestra,synthesizer"
11359,ride with me,b.a.t,2004,"blues,dance,drumnbass,electronic,ethno,techno","dream,energetic,game,happy,melodic,retro,upbeat","computer,synthesizer"
11360,харанхуй цээжний цонх,nisvanis,хүчилтөрөгч,"country,electronic,ethno,experimental,fusion,metal,soundtrack","christmas,commercial,dream,film,happy,melodic,retro,sad","classicalguitar,orchestra,piano"
11361,сэлэнгийн намар,nuans,сэлэнгийн намар,"ambient,ethno,experimental,fusion,pop","christmas,dream,happy,inspiring,melodic,retro,uplifting","piano,synthesizer"
11362,сархад,the baatar,сэтгэл нэрнэ,"dubstep,electronic,experimental,house,pop,trance","dream,summer,uplifting","computer,orchestra"
11363,хайр,анхаа & халиун,нандин,"electronic,ethno,house,jazz,pop,trance","christmas,dream,energetic,game,happy,melodic","computer,synthesizer"
11364,сүүн цагаан хурим,nuans,сүүн цагаан хурим,"electronic,ethno,experimental,folk,house,jazz,trance","dramatic,dream,happy,melodic,uplifting","electricguitar,keyboard,synthesizer"
11365,уйлж дуулах хорвоо,т.бат-очир,уйлж дуулах хорвоо,"classical,easylistening,electronic,ethnicrock,ethno,orchestral","ambiental,energetic,happy,inspiring,motivational,powerful","classicalguitar,piano"
11366,бадарчин,nisvanis,хүчилтөрөгч,"electronic,ethno,experimental,metal,pop","adventure,christmas,dream,happy,inspiring,love,melodic,retro","keyboard,piano"
11367,the crew,b.a.t,2004,"dance,dubstep,electronic,folk,heavymetal,pop,rock,techno,world","cool,dark,dream,emotional,energetic,upbeat","bass,guitar,sampler"
11368,найрсаг улаанбаатар,the baatar,сэтгэл нэрнэ,"electronic,experimental,indie,pop,rock","dream,energetic,happy,retro,uplifting","guitar,piano"
11369,жаргалын цэцэг,анхаа & халиун,нандин,"atmospheric,dance,electronic,ethno,jazz,pop","christmas,commercial,cool,dream,happy,inspiring,melodic",synthesizer
11370,unchained mind,monk,unchained mind ft youngsub,"easylistening,electronic,ethno,experimental,industrial,reggae,techno","dream,emotional,love,melodic,party,relaxing,uplifting","electricguitar,synthesizer"
11371,яагаад,nisvanis,хүчилтөрөгч,"blues,electronic,experimental,pop","christmas,happy,inspiring,melodic","orchestra,pipeorgan"
11372,an tsaw,mehlun,an tsaw,"disco,ethno,techno","energetic,fast,inspiring,melodic,retro,sad",drummachine
11373,цагаан сар,nuans,цагаан сар,"dance,dubstep,electronic,electropop,folk,pop,poprock,trance","adventure,dream,happy,melodic,uplifting","keyboard,piano"
11374,үхэл мөхөл,b.a.t,2004,"dubstep,electronic,ethno,industrial,lounge","dream,groovy,happy,love,slow,uplifting",sampler
11375,нандин,анхаа & халиун,нандин,"electronic,ethno,pop,soundtrack","advertising,ambiental,christmas,cool,dream,happy,travel","bass,keyboard,piano,synthesizer"
11376,chamaig huleey,mehlun,chamaig huleey,"easylistening,electronic,lounge,reggae","dark,fast,melodic,retro,sport",beat
11377,14 40,monk,14 40,"disco,dub,dubstep,fusion,hiphop,pop,soul","energetic,happy,retro,soundscape,uplifting","computer,pad,synthesizer"
11378,үүр цайтал,b.a.t,2004,"edm,electronic,ethno,experimental,techno,triphop","advertising,dream,energetic,inspiring,melodic,relaxing,space,uplifting","sampler,synthesizer"
11379,маргааш энд,nisvanis,хүчилтөрөгч,"alternative,ambient,blues,dance,instrumentalpop,jazz,newwave,pop","cool,dream,fast,fun,melodic","bell,computer"
11381,уучил хайрт минь,анхаа & халиун,нандин,"ethno,jazz,world","advertising,corporate,dream,fast,happy,melodic,uplifting","computer,keyboard"
11382,үүрд хамт байгаач ээжээ,nuans,үүрд хамт байгаач ээжээ,"ambient,ethno,experimental,jazz,pop,poprock,progressive,rock,techno","christmas,dream,happy,inspiring,uplifting","beat,orchestra"
11383,нутгийн бараа,д.нямжав,тэр л зүгт,"classical,electronic,fusion,house,newage","dream,game,happy,love,powerful","computer,sampler"
11384,чамд намайг сэргээх юу ч алга,nisvanis,хүчилтөрөгч,"electronic,experimental,hiphop,pop,psychedelic","dream,epic,love,melodic","bass,guitar"
11385,хэлмэгдсэн омгийнхон,b.a.t,2004,"experimental,hiphop,jazz,reggae","christmas,cool,dream,inspiring,relaxing","computer,piano"
11386,gju,mehlun,gju,"chillout,classical,electronic,ethno,pop,reggae,world","advertising,dream,space,uplifting","drummachine,keyboard,synthesizer"
11387,биднийх байгаасай,анхаа & халиун,нандин,"electronic,funk,hiphop,popfolk,reggae","cool,fast,inspiring,retro",electricpiano
11388,аав аа! ааваа!,nisvanis,хүчилтөрөгч,"dance,electronic,experimental,indie,trance,world","dark,fast,inspiring,melodic","drummachine,piano"
11389,chi namaig,och,chi namaig,"disco,electronica,techno","dream,energetic,film,melodic,motivational,powerful",piano
11390,хайр /instrumental/,анхаа & халиун,нандин,"blues,ethno,instrumentalpop,instrumentalrock,progressive,soundtrack","christmas,energetic,film,happy,melodic","classicalguitar,drummachine,violin"
11391,санаж байна уу?,д.нямжав,тэр л зүгт,"electronic,ethno,pop","adventure,game,happy,retro",orchestra
11392,hair mine nar mine,mehlun,hair mine nar mine,"easylistening,electronic,experimental,hiphop,instrumentalpop,reggae,trance","dark,dream,melodic,movie,slow,space,sport","electricguitar,piano,synthesizer"
11393,миний нутгийн бараа,л.банзрагч,эргэн санах аялгуу 2007,"club,easylistening,electronic,pop,world","advertising,energetic,film,happy,melodic,powerful,space","keyboard,piano"
11394,зөвхөн секс,nisvanis,хүчилтөрөгч,"drumnbass,electronic,experimental,instrumentalpop,jazz","cool,dream,melodic,relaxing","accordion,bass"
11395,ээждээ өргөх дуу,г.энхжаргал,ээждээ өргөх дуу,"ambient,easylistening,ethno,pop,progressive,soundtrack","adventure,dream,happy,powerful,soundscape",keyboard
11396,ээж минь,д.нямжав,тэр л зүгт,"electronic,ethno,jazz,newwave,trance","adventure,dream,happy,love,melodic","piano,sampler"
11397,жаргалын цэцэг /instrumental/,анхаа & халиун,нандин,"blues,dance,electronic,experimental,pop,triphop","adventure,christmas,cool,dream,fun,happy",synthesizer
11398,helj chadaagui,mehlun,helj chadaagui,"drumnbass,easylistening,electronic,ethno,idm,instrumentalpop,pop,world","dream,inspiring,melodic,retro","acousticguitar,beat,computer"
